Date,Close,High,Low,Open,Volume
2021-11-12,12.358156204223633,12.396416713033513,12.22424396728781,12.248157355420538,990780
2021-11-15,12.453808784484863,12.463373228189905,12.310331182478684,12.32946189429386,1054829
2021-11-16,12.582937240600586,12.621197751420784,12.453808586708996,12.463373030262147,1592707
2021-11-17,12.769458770751953,12.81728372790326,12.59250332780333,12.606851362270273,1821668
2021-11-18,12.76467514038086,12.874673993147338,12.735979073587634,12.769457818179731,1347465
2021-11-19,12.74554443359375,12.879456675400899,12.716849278993116,12.793370299396482,1809059
2021-11-22,12.879456520080566,12.889021875566264,12.76467499085973,12.783804789628617,2163086
2021-11-23,12.391634941101074,12.807718802996913,12.386852263124966,12.807718802996913,1805191
2021-11-24,12.40598201751709,12.468155002002781,12.195548763822671,12.40598201751709,1338576
2021-11-25,12.716849327087402,12.793370347780167,12.453808432481342,12.453808432481342,1450774
2021-11-26,12.29598331451416,12.468156074363502,12.200332490755406,12.35337453853146,2192380
2021-11-29,12.51598072052002,12.563806583831862,12.33424353457798,12.386851163238786,1991663
2021-11-30,12.310331344604492,12.453808948500257,12.257722798622456,12.39641772450144,2769733
2021-12-01,12.286418914794922,12.587720333410546,12.238593046642544,12.425112929013999,1558872
2021-12-02,12.157288551330566,12.295982556501563,12.109462686298238,12.21467977180986,1837948
2021-12-03,12.119028091430664,12.257722097170276,12.061636870716077,12.185983755428925,1194884
2021-12-06,12.44902515411377,12.477720307438654,12.1812006824066,12.1812006824066,1411978
2021-12-07,12.6785888671875,12.707284022010832,12.506416113842468,12.55424198001637,1757846
2021-12-08,12.40598201751709,12.697718053922612,12.367721508863784,12.630762391829949,1371512
2021-12-09,12.420329093933105,12.520763498917148,12.35815610966868,12.492068345579913,1082662
2021-12-10,12.396416664123535,12.468155003833708,12.32946100202104,12.32946100202104,1283390
2021-12-13,12.367721557617188,12.472937728777916,12.339025491862229,12.396416711169662,1179026
2021-12-14,12.190767288208008,12.530330134163677,12.166854810017886,12.386852528415233,1358192
2021-12-15,12.33902645111084,12.372505197094299,12.233810271770496,12.24337562776577,1289298
2021-12-16,12.300764083862305,12.554240506286872,12.300764083862305,12.468154139719946,1384465
2021-12-17,12.099897384643555,12.329461355378795,12.08076758586708,12.233809624888902,2896070
2021-12-20,12.095115661621094,12.185983802483177,11.937290032097192,11.956420743143426,1164748
2021-12-21,12.018593788146973,12.200331895160888,11.97555151248843,12.200331895160888,1016581
2021-12-22,12.252939224243164,12.252939224243164,12.047288660888908,12.071201135240713,944658
2021-12-23,12.18598461151123,12.281636348687705,12.080768430379166,12.267288314450463,982147
2021-12-27,12.248156547546387,12.295981496252397,12.18119997739361,12.185982654704697,458388
2021-12-28,12.233810424804688,12.329462161548832,12.219462390632296,12.219462390632296,613538
2021-12-29,12.310331344604492,12.348591856536185,12.233810320741108,12.286418866723144,639400
2021-12-30,12.29598331451416,12.37728701642051,12.276853514643433,12.281636192661754,582025
2022-01-03,12.209897994995117,12.492069616083164,12.209897994995117,12.415547679063758,1274702
2022-01-04,12.310331344604492,12.362939890586528,12.190767130792636,12.26728815465602,1083598
2022-01-05,12.219461441040039,12.38685151123288,12.176418254070379,12.295982459607767,1311546
2022-01-06,11.855987548828125,12.162071635746281,11.83207415941106,12.099897735464447,1908607
2022-01-07,11.516425132751465,11.841639942951504,11.492512654673106,11.832074586839134,2957724
2022-01-10,11.578598022460938,11.760336138206428,11.530773066719812,11.535555744734436,1724301
2022-01-11,11.497294425964355,11.688596972111329,11.459033004532465,11.63120575216599,1468568
2022-01-12,11.46381664276123,11.631206726741334,11.439904164565174,11.569033736110047,1492578
2022-01-13,11.267730712890625,11.506859129026179,11.267730712890625,11.430338108839003,2205660
2022-01-14,10.98555850982666,11.21512247007247,10.980775832300449,11.195991759967626,2724884
2022-01-17,11.047734260559082,11.114689932764053,10.846866331741548,10.999908389468695,2410165
2022-01-18,10.837300300598145,11.090776763059663,10.799039788547592,11.04773357297747,2875946
2022-01-19,10.880342483520508,10.952080822949378,10.751212925227055,10.77034363558274,2716057
2022-01-20,10.913820266723633,10.975994162905303,10.837299250040402,10.90425491158761,1665841
2022-01-21,10.899474143981934,10.961647133652571,10.813387764282158,10.837300242108737,1812520
2022-01-24,10.650779724121094,10.932951324176933,10.641214368681318,10.875560103740787,2244994
2022-01-25,10.535998344421387,10.794256559529343,10.488172478748798,10.717735539334207,1827404
2022-01-26,10.483389854431152,10.684257761518527,10.43556398851463,10.593388707497388,3000863
2022-01-27,10.459477424621582,10.502519700717286,10.210783650499044,10.368608370191708,2730276
2022-01-28,10.35904312133789,10.52165052054063,10.306434576830377,10.411651665845405,2170527
2022-01-31,10.60773754119873,10.689041245729749,10.48817332348856,10.521651158494993,2058050
2022-02-01,10.818170547485352,10.942516528035787,10.66991026447068,10.689040976680017,2462103
2022-02-02,10.909037590026855,11.014254672126556,10.846864606042693,10.851647283611086,1590828
2022-02-03,10.69860553741455,10.90903788285763,10.641214317255757,10.870777373485934,2846327
2022-02-04,10.550345420837402,10.789473835983687,10.516867588669324,10.727300849414759,1304371
2022-02-07,10.368608474731445,10.6220840170405,10.368608474731445,10.593388861953208,1788389
2022-02-08,10.292088508605957,10.512086240509456,10.186871408823738,10.425999854215869,1792944
2022-02-09,10.373392105102539,10.473825613231176,10.368609426781754,10.373392105102539,2082480
2022-02-10,10.330347061157227,10.55034475127272,10.268173166331575,10.416433431098925,1607361
2022-02-11,10.182087898254395,10.325564576028135,10.167739865596033,10.249043559588477,1691906
2022-02-14,9.938178062438965,10.052959601491066,9.832960967489266,10.052959601491066,3009168
2022-02-15,10.029046058654785,10.110349761609179,9.947742355700392,9.947742355700392,2830434
2022-02-16,10.014698028564453,10.12947955546861,9.952524131364813,10.04339318223987,2312884
2022-02-17,10.038610458374023,10.1629573399983,9.97165479603883,10.005132627206427,1063985
2022-02-18,10.110349655151367,10.19643603527928,10.033828631082681,10.081654499176251,1447732
2022-02-21,9.80904769897461,10.167740321701705,9.80904769897461,10.134262489532912,1858551
2022-02-22,9.852091789245605,9.938178172539036,9.694267057275182,9.852091789245605,2942557
2022-02-23,8.889837265014648,10.119914020399541,8.872620355555748,9.856873139942314,15257604
2022-02-24,9.050532341003418,9.115575118015025,8.602884456745572,8.65644898931954,7552235
2022-02-25,9.3853120803833,9.414007234111535,8.945315770339581,9.088792451183243,6129097
2022-02-28,9.324095726013184,9.387225615887132,9.13279316763797,9.278182747122111,3242283
2022-03-01,8.907054901123047,9.32409470643918,8.907054901123047,9.285834198947859,4156406
2022-03-02,8.908968925476074,9.113662621041017,8.880273769249838,8.933838304126164,4638562
2022-03-03,8.926185607910156,9.035228475857672,8.861142829770472,8.895577563680614,2515474
2022-03-04,8.710013389587402,9.019924160291046,8.710013389587402,8.83053449825063,3300203
2022-03-07,8.70618724822998,8.840098572031966,8.350363515350114,8.608622632172478,4227260
2022-03-08,8.415407180786133,8.857316372683695,8.407754714214636,8.656448475257305,4348478
2022-03-09,9.0065336227417,9.0065336227417,8.576101714920465,8.606710672380181,4268453
2022-03-10,8.855403900146484,9.029488628852931,8.819056278578485,8.977836985625384,3256198
2022-03-11,8.819055557250977,9.04096613367022,8.702360235160679,8.8821854396103,2341081
2022-03-14,8.863055229187012,8.937663359105326,8.752099478626251,8.857316563286755,1957554
2022-03-15,8.895577430725098,8.962533096603075,8.732970031704983,8.765490964187487,2130567
2022-03-16,9.440790176391602,9.486703155412036,8.983576923756235,9.03140279153543,4185283
2022-03-17,9.408268928527832,9.513485104362173,9.264791329987338,9.467572126876812,2139148
2022-03-18,9.60339641571045,9.60339641571045,9.364268017996341,9.415919657033534,3348997
2022-03-21,9.47713851928711,9.612963665704205,9.47713851928711,9.551746659761179,1582095
2022-03-22,9.536442756652832,9.593833073309241,9.377661116978334,9.498182241481013,1317103
2022-03-23,9.49244213104248,9.632093049211145,9.49244213104248,9.555572023151674,1586401
2022-03-24,9.480963706970215,9.574702555055527,9.446529884435163,9.498181530440307,2147002
2022-03-25,9.80904769897461,9.871220685544868,9.555571250521224,9.622527827061322,3932485
2022-03-28,9.928611755371094,9.94295978845461,9.789916838837934,9.852090736664005,1567657
2022-03-29,10.105566024780273,10.27295609123176,9.981220056538858,9.995567177073072,2770333
2022-03-30,10.124696731567383,10.14860920725106,9.89035100349796,10.091218900729247,3540947
2022-03-31,10.096003532409668,10.229914881681038,10.048177659583041,10.1103506557158,2180553
2022-04-01,10.26339054107666,10.378172976384446,10.24904342081503,10.296869283492866,2730746
2022-04-04,10.26339054107666,10.406868129110164,10.196434880649166,10.26339054107666,1317086
2022-04-05,10.483389854431152,10.512085009100058,10.263391236096162,10.277739269531875,2033016
2022-04-06,10.229912757873535,10.64121390170957,10.158174419628345,10.51208434554675,2909697
2022-04-07,10.349477767944336,10.435564145448167,10.253826946875384,10.287304779859642,1492896
2022-04-08,10.277738571166992,10.41165080419351,10.206000233268039,10.406868126706586,1625771
2022-04-11,10.258609771728516,10.363825950072496,10.196435870550559,10.215566582359944,1430210
2022-04-12,10.172523498535156,10.20600133234638,10.02904589508377,10.172523498535156,1539922
2022-04-13,9.852091789245605,10.162958574980975,9.72774489251094,10.115132705128781,2692937
2022-04-14,10.096003532409668,10.096003532409668,9.799483850646707,9.842527044970407,1925636
2022-04-19,10.05752182006836,10.086381023430938,9.72563777043733,10.086381023430938,1743356
2022-04-20,10.370165824890137,10.40864506864526,10.047901814409395,10.115241179044014,2148984
2022-04-21,10.370165824890137,10.475984433279882,10.302827377673053,10.370165824890137,1306852
2022-04-22,10.187390327453613,10.273968861044962,10.168150245581048,10.24029963518557,1138195
2022-04-25,10.225868225097656,10.278777525851439,9.946893496662447,10.052711180752533,847675
2022-04-26,10.273968696594238,10.50003415047277,10.211439348926877,10.288397840350104,1549081
2022-04-27,10.264348030090332,10.288397213162442,9.99980334662701,10.071951813260867,1797675
2022-04-28,10.269159317016602,10.403836226702532,10.197010841482333,10.322067709785657,1273257
2022-04-29,10.37497615814209,10.384596198725577,10.264348443684677,10.283587607434088,1484045
2022-05-02,10.076762199401855,10.331686851929579,9.75449818047454,10.264348402947547,2090105
2022-05-03,10.302827835083008,10.533703307863826,10.057522301221795,10.144100832868997,3133001
2022-05-04,9.913224220275879,10.471173674052528,9.79778649715838,10.471173674052528,3361828
2022-05-05,10.01904296875,10.240299316306679,9.918035294317164,10.071952274834382,1939525
2022-05-06,9.40626049041748,10.014233124606779,9.344693513643964,9.94208465339726,3333361
2022-05-09,9.19847297668457,9.519774641334548,9.046479814334516,9.363933829532881,2230462
2022-05-10,9.44473934173584,9.610200183533504,9.240799255739127,9.254266945337916,2510318
2022-05-11,9.542862892150879,9.612125173136855,9.36585816389847,9.5255475512588,1692217
2022-05-12,9.523621559143066,9.573644667841505,9.23502768925558,9.362009285579687,1500199
2022-05-13,9.821836471557617,9.83145651194827,9.514002518397099,9.523621641370205,1700152
2022-05-16,9.85550594329834,9.937274453839652,9.735258187644503,9.792977514022075,1075240
2022-05-17,9.764117240905762,9.975753544455783,9.725637996389173,9.970943524214015,1391148
2022-05-18,9.454360008239746,9.841076300437217,9.417804586217194,9.744878642277834,1498912
2022-05-19,9.256190299987793,9.37355276864118,9.077261777675746,9.340844999894703,1812314
2022-05-20,9.22156047821045,9.438968262903048,9.190776531112574,9.269658847408701,1511792
2022-05-23,9.473599433898926,9.473599433898926,9.242723947054738,9.329302483975717,1319991
2022-05-24,9.263886451721191,9.400488081849494,9.231178683199557,9.285050355906806,1270120
2022-05-25,9.329301834106445,9.396640283724201,9.146525649107867,9.32160561811403,1262579
2022-05-26,9.331226348876953,9.350466431572183,9.238876337225708,9.338922565438573,863528
2022-05-27,9.514002799987793,9.533241963920984,9.313910357544202,9.348541953525034,1177986
2022-05-30,9.639060020446777,9.783356952582858,9.546709103158866,9.55248149419812,991046
2022-05-31,9.56402587890625,9.667919749086895,9.479371172595043,9.594808908064378,2122122
2022-06-01,9.375476837158203,9.63906006623749,9.342769067560434,9.61981998590527,1493030
2022-06-02,9.548633575439453,9.57941752242952,9.41780432363002,9.456283569304418,1091006
2022-06-03,9.519774436950684,9.639060741565796,9.508230571426072,9.634250721145742,776080
2022-06-06,9.725638389587402,9.764117635659671,9.575569972097869,9.59096148704326,1065924
2022-06-07,9.535165786743164,9.643869677584918,9.498610366117786,9.639060574665724,1155533
2022-06-08,9.40626049041748,9.606352935577014,9.352389729772248,9.583265204609747,1153561
2022-06-09,9.404335975646973,9.446662867702612,9.267734341962496,9.406259800183475,1003185
2022-06-10,8.898334503173828,9.340846309758097,8.898334503173828,9.317758577689764,2415021
2022-06-13,9.063794136047363,9.090729514017927,8.815602425948233,8.830994856860704,1967078
2022-06-14,8.682849884033203,9.148449387891757,8.667458369610392,9.148449387891757,2048147
2022-06-15,9.067642211914062,9.186928511304668,8.757884433253636,8.798287502111403,2173000
2022-06-16,8.977215766906738,9.119588874685375,8.956052779515637,9.029162699239247,1526768
2022-06-17,9.379324913024902,9.506306513259261,9.004151586233581,9.015695451474667,3850989
2022-06-20,9.423576354980469,9.479371860829678,9.19077704249459,9.373554158321122,2006784
2022-06-21,9.325454711914062,9.496687041311226,9.294670763621992,9.44089245381968,1174830
2022-06-22,9.412033081054688,9.45435997711205,9.186929075486344,9.2484960535628,1383346
2022-06-23,9.311986923217773,9.444740003915797,9.263887635242288,9.379325375932886,1372618
2022-06-24,9.643869400024414,9.725637908560943,9.327377777281642,9.35046550726661,2393136
2022-06-27,9.71120834350586,9.788166828500803,9.54286131354786,9.667919081019017,1423335
2022-06-28,9.768927574157715,9.869936167636192,9.643869796117382,9.716019184638116,1462692
2022-06-29,9.667920112609863,9.792977893424993,9.435119890854928,9.677540153615091,1570068
2022-06-30,9.65349006652832,9.687159292682813,9.398565401405682,9.49091540991766,1445606
2022-07-01,9.57941722869873,9.67272960301689,9.5005349150976,9.585188702535008,1294261
2022-07-04,9.523621559143066,9.716018695624776,9.523621559143066,9.639060207999108,1125542
2022-07-05,9.515926361083984,9.63906030954932,9.369704682604205,9.562100903695324,1579389
2022-07-06,9.80740737915039,9.831457482501229,9.542862664214638,9.639061242782715,1643979
2022-07-07,9.850695610046387,9.893984874099965,9.672729451086155,9.850695610046387,1427576
2022-07-08,9.913224220275879,9.946893441507966,9.730447137276736,9.836265738197547,1077837
2022-07-11,10.00942325592041,10.043092481834018,9.764117716155784,9.792977839011105,1959320
2022-07-12,9.913224220275879,10.038281983007538,9.879554999043792,9.932463382086727,952327
2022-07-13,10.1441011428833,10.177770369015606,9.8506963138716,9.898795601525295,1957564
2022-07-14,9.898795127868652,10.144100657488805,9.84107580196256,10.043092066507535,1752969
2022-07-15,9.792977333068848,9.956514351129657,9.663109539182166,9.956514351129657,1988246
2022-07-18,9.788166999816895,9.922843892206455,9.70158847332788,9.797787039964012,1755740
2022-07-19,9.81702709197998,9.855506338636038,9.53131847913979,9.716019413539431,1583400
2022-07-20,9.740067481994629,9.889174431014931,9.667919017463355,9.845885168812666,1068167
2022-07-21,9.980565071105957,9.985375092073722,9.49476396237405,9.602506413733053,2029343
2022-07-22,10.081571578979492,10.148910947227439,9.879556226488411,9.94208465691409,1629773
2022-07-25,10.259538650512695,10.283587835086236,9.970943848542275,10.023853155505169,1804449
2022-07-26,10.03347396850586,10.350927999880197,10.03347396850586,10.293208668076836,1484859
2022-07-27,10.014232635498047,10.360546748257429,9.78816719210487,10.043091839088815,2984167
2022-07-28,10.408645629882812,10.408645629882812,9.879556229075567,10.057522397007434,2078288
2022-07-29,10.408645629882812,10.528893387778567,10.249918626157122,10.48560412154269,2506834
2022-08-01,10.21143913269043,10.471174723806874,10.206629112401137,10.384596193434726,1285063
2022-08-02,9.966133117675781,10.177769413022585,9.836266245852023,10.177769413022585,2195197
2022-08-03,10.00942325592041,10.00942325592041,9.841076208934773,9.951704845044969,1350911
2022-08-04,10.043092727661133,10.115242119147853,9.96132421240479,10.023853562704264,1011632
2022-08-05,9.667920112609863,10.062332619648101,9.658300071604637,10.047902558140262,1902839
2022-08-08,9.82664680480957,9.913225336248566,9.696779007651077,9.725638212324885,1379782
2022-08-09,9.66310977935791,9.869936067188263,9.66310977935791,9.80259669974874,2294421
2022-08-10,9.725638389587402,9.7977877787133,9.606353001988648,9.643869877006633,1906147
2022-08-11,9.64867877960205,9.807405765938155,9.614048104341435,9.73525730258856,1790700
2022-08-12,9.63425064086914,9.667919866111381,9.517850532959473,9.643869764211509,1909230
2022-08-16,9.730447769165039,9.788167093180776,9.706398585985376,9.730447769165039,1059849
2022-08-17,9.88436508178711,9.951704448347627,9.740068142932907,9.744878163217056,1169276
2022-08-18,9.961323738098145,9.961323738098145,9.792977612425231,9.860316062694396,767953
2022-08-19,9.994994163513184,10.043092533685178,9.908415629335428,9.908415629335428,1275066
2022-08-22,9.913224220275879,9.970942623125893,9.817025658969227,9.942083421700886,871573
2022-08-23,9.768927574157715,9.932464597947565,9.730448328408196,9.841076045260865,968230
2022-08-24,9.99980354309082,10.014232686250562,9.716018773660336,9.75449801778222,1587720
2022-08-25,10.03347396850586,10.09600240365998,9.937275387972813,10.043093092625039,1202247
2022-08-26,9.831457138061523,10.057522597133493,9.749688624368666,10.047902556130191,1417716
2022-08-29,9.687158584594727,9.773737112616404,9.653489360901306,9.716018705546979,1644899
2022-08-30,9.764117240905762,9.951704360664497,9.73525803687271,9.76892726114753,1105172
2022-08-31,9.435120582580566,9.802597735679443,9.435120582580566,9.759309382817495,2993207
2022-09-01,9.306215286254883,9.421653036306457,9.217712919473573,9.379326136512852,1526057
2022-09-02,9.479372024536133,9.487068241226133,9.254268007302214,9.362010453873955,1692131
2022-09-05,9.069565773010254,9.290821169327605,8.996454943215243,9.235026593515187,2133211
2022-09-06,9.18885326385498,9.244647852566747,9.027240054685613,9.027240054685613,1395943
2022-09-07,8.992608070373535,9.198472910656497,8.957977390722377,9.111894376693398,2179943
2022-09-08,9.063794136047363,9.063794136047363,8.879093221855276,9.033011109057435,1878079
2022-09-09,9.190777778625488,9.229257029657635,9.03108838226234,9.042632249313755,1070013
2022-09-12,9.317758560180664,9.336998642673997,9.146526229594619,9.208092291770976,1167319
2022-09-13,9.156144142150879,9.471674297442327,9.156144142150879,9.331225016524595,1257761
2022-09-14,9.177309036254883,9.198472942996467,9.000304318282376,9.138829789626843,1708869
2022-09-15,8.830995559692383,9.179232593932642,8.830995559692383,9.179232593932642,2615189
2022-09-16,8.871399879455566,8.919499172470806,8.705939008720605,8.754038301735845,2896568
2022-09-19,8.898334503173828,8.956053833344658,8.82714748219941,8.844463739959473,1255070
2022-09-20,8.805983543395996,9.038782828927312,8.784819638377684,8.898333544300172,1318946
2022-09-21,8.938736915588379,8.942584564843132,8.750188340842087,8.80213527545149,1003428
2022-09-22,8.648218154907227,8.9233452553118,8.646294330311292,8.813678996585647,1690510
2022-09-23,8.555868148803711,8.688621220043133,8.448125714718524,8.669382056674289,1699912
2022-09-26,8.76173210144043,8.79636369657251,8.5616396639007,8.5616396639007,1647224
2022-09-27,8.711709022521973,8.940660664763682,8.711709022521973,8.804059943197156,1349616
2022-09-28,8.750187873840332,8.7925156830538,8.559715484632267,8.609738591944538,1213638
2022-09-29,8.592424392700195,8.71363361057981,8.578956701824682,8.675154362732968,1114023
2022-09-30,8.765580177307129,8.811754717480506,8.513540819889014,8.615510857554282,1367769
2022-10-03,8.60396671295166,8.692469058840254,8.43080967004257,8.669381330796714,2005930
2022-10-04,8.87524700164795,8.907954775830639,8.603968436342416,8.68092693362417,1954518
2022-10-05,8.750187873840332,8.87909329117041,8.715557197560694,8.802134805677303,1191149
2022-10-06,8.655914306640625,8.804059808441576,8.603967373264714,8.779048254044469,1306753
2022-10-07,8.755961418151855,8.854083821176207,8.602044426891966,8.602044426891966,2171604
2022-10-10,8.665534973144531,8.717481910274165,8.501997945455178,8.632827200639618,2180776
2022-10-11,8.811755180358887,8.854082991179821,8.609738918913212,8.636674298116962,1759624
2022-10-12,8.84638786315918,8.957977960308824,8.802136222299122,8.821376305477667,1798737
2022-10-13,8.653990745544434,8.80021150979809,8.451974479635147,8.792516211237016,2952012
2022-10-14,8.850234985351562,9.006076714073059,8.717481905518827,8.752112585307955,2457570
2022-10-17,8.827146530151367,8.882942029534975,8.67322955618664,8.871398164745868,1736903
2022-10-18,8.70786190032959,8.940661205883398,8.70786190032959,8.879094227512882,2452899
2022-10-19,8.471213340759277,8.673229599450053,8.471213340759277,8.66553430116395,3106086
2022-10-20,8.592424392700195,8.623207424010614,8.384635720393144,8.484681948278459,2365714
2022-10-21,8.324993133544922,8.582803991568843,8.282665320495553,8.546248570034203,3756468
2022-10-24,8.590500831604004,8.661686937726003,8.39233219453033,8.409647535496726,2026040
2022-10-25,8.775198936462402,8.779047502713963,8.478908875635206,8.619358149671877,2076134
2022-10-26,8.663609504699707,8.746340382677868,8.515464922030837,8.746340382677868,3236120
2022-10-27,8.66938304901123,8.979140862304531,8.50392218846256,8.648219141207193,5035614
2022-10-28,8.577033996582031,8.615513249451466,8.334613694345066,8.55394626137682,3611046
2022-10-31,8.748265266418457,8.846387670169582,8.621283655946756,8.650142862667332,2754965
2022-11-01,8.861778259277344,9.088806074552926,8.811755150236367,8.93296527365644,2488037
2022-11-02,8.971445083618164,9.0560988754752,8.811755706049153,8.861778818245403,2376209
2022-11-03,8.829071044921875,8.921421043440654,8.752111642502468,8.884865625452125,1581433
2022-11-04,8.957977294921875,9.088806548114578,8.775200187972784,8.871398761884684,2408393
2022-11-07,8.979140281677246,9.046479650365605,8.917574221896883,8.938737210914786,1234155
2022-11-08,8.840615272521973,8.996457007028713,8.836767622939814,8.97914074907372,1562011
2022-11-09,8.923344612121582,8.938736125197186,8.738643702961877,8.811754536842853,1406142
2022-11-10,9.275431632995605,9.283126932033877,8.852158993691434,8.898334457591561,2167765
2022-11-11,9.423576354980469,9.475524211259952,9.254267847483252,9.340846384725541,2974855
2022-11-14,9.398565292358398,9.53324219541377,9.31775823310758,9.4235759308536,1526979
2022-11-15,9.350464820861816,9.515925650384446,9.30044171537236,9.427423303550599,1326233
2022-11-16,9.421651840209961,9.517850411749192,9.308137929457398,9.377401121145862,1769340
2022-11-17,9.589037895202637,9.677540255059714,9.421652299176936,9.471675412027354,3133882
2022-11-18,9.64867877960205,9.754497382104445,9.56594882296921,9.663108839238964,1851019
2022-11-21,9.615972518920898,9.68234859552209,9.589037139879682,9.606352478572594,1931227
2022-11-22,9.740067481994629,9.76892668432364,9.531317386399207,9.581340493058825,1451516
2022-11-23,9.821836471557617,9.850695675312028,9.612123994645609,9.74006796307216,1462778
2022-11-24,9.975753784179688,10.057522295419586,9.725638230102637,9.812216761699892,2133971
2022-11-25,9.831457138061523,9.994994165447238,9.783357850462618,9.966134042437332,1248337
2022-11-28,9.812216758728027,9.913225351366757,9.75930836964829,9.831456840151624,1402333
2022-11-29,9.65349006652832,9.826647135228685,9.639060922415029,9.812217073697784,1189176
2022-11-30,9.643869400024414,9.749688009552598,9.61597256725866,9.67753954141273,2851885
2022-12-01,9.691969871520996,9.812217638952815,9.62944143612022,9.62944143612022,1889518
2022-12-02,9.88436508178711,9.96132357149836,9.65348961265336,9.754498203785353,1877534
2022-12-05,9.812216758728027,9.908415331010858,9.725638227156995,9.86993608558124,904294
2022-12-06,9.658299446105957,9.845885646471238,9.648679405723751,9.817026442742167,1611576
2022-12-07,9.64867877960205,9.725637262830617,9.598655673761733,9.619819577745709,1205623
2022-12-08,9.544785499572754,9.682348590292532,9.494762390689646,9.658299406852304,1334213
2022-12-09,9.577493667602539,9.63906064397124,9.535165855301669,9.571721276189884,1438525
2022-12-12,9.610200881958008,9.658300170056837,9.590961717169044,9.590961717169044,1698448
2022-12-13,9.778548240661621,9.908416047407854,9.556330421690745,9.619821227110995,1926299
2022-12-14,9.802596092224121,9.821836172419442,9.663109180478116,9.740067666424364,1163521
2022-12-15,9.514002799987793,9.792977557650854,9.514002799987793,9.792977557650854,2060170
